,Unnamed: 0,Country Name,Series Name,1990,1995,2000,2005,2010,2015,2020
3078,3078,kiribati,"mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,8.3,10.8,5.8,3.6,0.0
3079,3079,kiribati,"mortality from cvd, cancer, diabetes or crd between exact ages 30 and 70 (%)",0.0,0.0,56.0,54.5,53.0,51.7,0.0
3080,3080,kiribati,"mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3081,3081,kiribati,"mortality rate, infant (per 1,000 live births)",66.7,57.6,51.7,49.4,49.3,44.7,39.2
3082,3082,kiribati,people using at least basic drinking water services (% of population),0.0,0.0,59.86543305,64.34263994,69.46864124,73.84809659,77.97092085
3083,3083,kiribati,pregnant women receiving prenatal care (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3084,3084,kiribati,prevalence of overweight (% of adults),62.6,66.3,70.3,73.7,76.2,78.3,0.0
3085,3085,kiribati,prevalence of overweight (% of children under 5),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3086,3086,kiribati,prevalence of undernourishment (% of population),0.0,0.0,0.0,5.3,4.4,3.2,4.2
3087,3087,kiribati,"probability of dying among youth ages 20-24 years (per 1,000)",11.9,10.9,10.2,10.0,10.0,9.4,8.7
3088,3088,kiribati,"probability of dying among children ages 5-9 years (per 1,000)",9.5,8.1,7.2,6.8,6.8,6.2,5.4
3089,3089,kiribati,"tuberculosis death rate (per 100,000 people)",0.0,0.0,47.0,42.0,40.0,38.0,37.0
3090,3090,"korea, dem. people's rep.","adolescent fertility rate (births per 1,000 women ages 15-19)",2.3206,1.4496,1.0744,0.7584,0.435,0.2934,0.292
3091,3091,"korea, dem. people's rep.",adults (ages 15+) living with hiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3092,3092,"korea, dem. people's rep.",adults (ages 15-49) newly infected with hiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3093,3093,"korea, dem. people's rep.",children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3094,3094,"korea, dem. people's rep.","community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3095,3095,"korea, dem. people's rep.",current health expenditure per capita (current us$),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3096,3096,"korea, dem. people's rep.","death rate, crude (per 1,000 people)",5.578,9.856,10.763,8.501,8.71,8.088,9.078
3097,3097,"korea, dem. people's rep.",diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3098,3098,"korea, dem. people's rep.",diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3099,3099,"korea, dem. people's rep.","fertility rate, total (births per woman)",2.35,2.164,1.969,1.955,1.809,1.884,1.818
3100,3100,"korea, dem. people's rep.","immunization, bcg (% of one-year-old children)",99.0,82.0,78.0,94.0,98.0,97.0,99.0
3101,3101,"korea, dem. people's rep.","immunization, dpt (% of children ages 12-23 months)",98.0,64.0,56.0,79.0,93.0,96.0,97.0
3102,3102,"korea, dem. people's rep.","immunization, hepb3 (% of one-year-old children)",0.0,0.0,0.0,92.0,93.0,96.0,97.0
3103,3103,"korea, dem. people's rep.","immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,0.0,76.0,85.0,99.0
3104,3104,"korea, dem. people's rep.","incidence of malaria (per 1,000 population at risk)",0.0,0.0,10.117111524563,0.720798011677399,1.41041501774859,0.71406911399907,0.180705338933775
3105,3105,"korea, dem. people's rep.","incidence of tuberculosis (per 100,000 people)",0.0,0.0,513.0,513.0,513.0,513.0,513.0
3106,3106,"korea, dem. people's rep.","life expectancy at birth, total (years)",70.21,60.894,60.763,69.285,70.419,72.784,73.274
3107,3107,"korea, dem. people's rep.","maternal mortality ratio (national estimate, per 100,000 live births)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3108,3108,"korea, dem. people's rep.","mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,22.7,22.6,23.3,23.5,0.0
3109,3109,"korea, dem. people's rep.","mortality from cvd, cancer, diabetes or crd between exact ages 30 and 70 (%)",0.0,0.0,24.1,23.2,25.8,26.1,0.0
3110,3110,"korea, dem. people's rep.","mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3111,3111,"korea, dem. people's rep.","mortality rate, infant (per 1,000 live births)",33.4,53.2,44.5,26.4,23.1,16.0,11.6
3112,3112,"korea, dem. people's rep.",people using at least basic drinking water services (% of population),0.0,0.0,99.30294,98.86547176,97.0141858,95.21488171,93.84384303
3113,3113,"korea, dem. people's rep.",pregnant women receiving prenatal care (%),0.0,0.0,97.1,0.0,0.0,0.0,0.0
3114,3114,"korea, dem. people's rep.",prevalence of overweight (% of adults),21.5,23.3,25.3,27.4,29.6,31.9,0.0
3115,3115,"korea, dem. people's rep.",prevalence of overweight (% of children under 5),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3116,3116,"korea, dem. people's rep.",prevalence of undernourishment (% of population),0.0,0.0,0.0,33.8,39.1,40.3,41.6
3117,3117,"korea, dem. people's rep.","probability of dying among youth ages 20-24 years (per 1,000)",8.1,10.5,9.6,7.1,6.7,5.7,5.0
3118,3118,"korea, dem. people's rep.","probability of dying among children ages 5-9 years (per 1,000)",4.7,7.6,6.4,3.7,3.3,2.4,1.9
3119,3119,"korea, dem. people's rep.","tuberculosis death rate (per 100,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3120,3120,"korea, rep.","adolescent fertility rate (births per 1,000 women ages 15-19)",5.0238,3.4,2.4844,2.0754,1.8592,1.5338,1.2032
3121,3121,"korea, rep.",adults (ages 15+) living with hiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3122,3122,"korea, rep.",adults (ages 15-49) newly infected with hiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3123,3123,"korea, rep.",children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3124,3124,"korea, rep.","community health workers (per 1,000 people)",0.0,0.0,0.0,0.321,0.0,0.0,0.0
3125,3125,"korea, rep.",current health expenditure per capita (current us$),0.0,0.0,474.23623657,886.28741455,1365.9128418,1919.03735352,0.0
3126,3126,"korea, rep.","death rate, crude (per 1,000 people)",5.6,5.3,5.2,5.1,5.1,5.4,5.9
3127,3127,"korea, rep.",diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3128,3128,"korea, rep.",diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3129,3129,"korea, rep.","fertility rate, total (births per woman)",1.57,1.634,1.48,1.085,1.226,1.239,0.837
3130,3130,"korea, rep.","immunization, bcg (% of one-year-old children)",72.0,93.0,73.0,97.0,96.0,97.0,98.0
3131,3131,"korea, rep.","immunization, dpt (% of children ages 12-23 months)",74.0,99.0,97.0,96.0,94.0,98.0,98.0
3132,3132,"korea, rep.","immunization, hepb3 (% of one-year-old children)",0.0,99.0,93.0,99.0,94.0,98.0,98.0
3133,3133,"korea, rep.","immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,39.0,99.0,98.0,97.0,96.0
3134,3134,"korea, rep.","incidence of malaria (per 1,000 population at risk)",0.0,0.0,1.26125191690391,0.401575325146946,0.365319817749526,0.176241617982379,0.099196342441378
3135,3135,"korea, rep.","incidence of tuberculosis (per 100,000 people)",0.0,0.0,50.0,96.0,97.0,79.0,48.0
3136,3136,"korea, rep.","life expectancy at birth, total (years)",71.5975609756098,73.7,75.909756097561,78.1682926829268,80.1170731707317,82.0243902439024,83.4268292682927
3137,3137,"korea, rep.","maternal mortality ratio (national estimate, per 100,000 live births)",13.0,0.0,11.0,11.0,0.0,9.0,0.0
3138,3138,"korea, rep.","mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,25.6,16.1,13.7,10.6,0.0
3139,3139,"korea, rep.","mortality from cvd, cancer, diabetes or crd between exact ages 30 and 70 (%)",0.0,0.0,16.5,13.5,10.6,8.4,0.0
3140,3140,"korea, rep.","mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3141,3141,"korea, rep.","mortality rate, infant (per 1,000 live births)",13.4,9.0,6.5,4.8,3.5,3.0,2.6
3142,3142,"korea, rep.",people using at least basic drinking water services (% of population),0.0,0.0,0.0,98.64717598,99.01409617,99.47274641,99.93139665
3143,3143,"korea, rep.",pregnant women receiving prenatal care (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3144,3144,"korea, rep.",prevalence of overweight (% of adults),19.8,22.5,24.6,26.4,28.2,29.9,0.0
3145,3145,"korea, rep.",prevalence of overweight (% of children under 5),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3146,3146,"korea, rep.",prevalence of undernourishment (% of population),0.0,0.0,0.0,2.5,2.5,2.5,2.5
3147,3147,"korea, rep.","probability of dying among youth ages 20-24 years (per 1,000)",5.0,4.4,3.1,2.3,2.2,1.6,1.7
3148,3148,"korea, rep.","probability of dying among children ages 5-9 years (per 1,000)",2.6,1.9,1.2,0.9,0.6,0.5,0.4
3149,3149,"korea, rep.","tuberculosis death rate (per 100,000 people)",0.0,0.0,8.6,7.4,6.1,5.2,3.7
3150,3150,kosovo,"adolescent fertility rate (births per 1,000 women ages 15-19)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3151,3151,kosovo,adults (ages 15+) living with hiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3152,3152,kosovo,adults (ages 15-49) newly infected with hiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3153,3153,kosovo,children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3154,3154,kosovo,"community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3155,3155,kosovo,current health expenditure per capita (current us$),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3156,3156,kosovo,"death rate, crude (per 1,000 people)",5.421,4.919,4.986,5.037,4.659,4.841,7.505
3157,3157,kosovo,diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3158,3158,kosovo,diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3159,3159,kosovo,"fertility rate, total (births per woman)",3.647,2.6,2.66,2.609,2.426,1.751,1.529
3160,3160,kosovo,"immunization, bcg (% of one-year-old children)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3161,3161,kosovo,"immunization, dpt (% of children ages 12-23 months)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3162,3162,kosovo,"immunization, hepb3 (% of one-year-old children)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3163,3163,kosovo,"immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3164,3164,kosovo,"incidence of malaria (per 1,000 population at risk)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3165,3165,kosovo,"incidence of tuberculosis (per 100,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3166,3166,kosovo,"life expectancy at birth, total (years)",70.917,72.441,74.072,75.616,77.63,78.922,76.567
3167,3167,kosovo,"maternal mortality ratio (national estimate, per 100,000 live births)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3168,3168,kosovo,"mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3169,3169,kosovo,"mortality from cvd, cancer, diabetes or crd between exact ages 30 and 70 (%)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3170,3170,kosovo,"mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3171,3171,kosovo,"mortality rate, infant (per 1,000 live births)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3172,3172,kosovo,people using at least basic drinking water services (% of population),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3173,3173,kosovo,pregnant women receiving prenatal care (%),0.0,0.0,0.0,0.0,0.0,0.0,99.7
3174,3174,kosovo,prevalence of overweight (% of adults),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3175,3175,kosovo,prevalence of overweight (% of children under 5),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3176,3176,kosovo,prevalence of undernourishment (% of population),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3177,3177,kosovo,"probability of dying among youth ages 20-24 years (per 1,000)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3178,3178,kosovo,"probability of dying among children ages 5-9 years (per 1,000)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3179,3179,kosovo,"tuberculosis death rate (per 100,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3180,3180,kuwait,"adolescent fertility rate (births per 1,000 women ages 15-19)",28.5146,24.8564,22.3212,15.8758,11.0072,8.6948,7.2694
3181,3181,kuwait,adults (ages 15+) living with hiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3182,3182,kuwait,adults (ages 15-49) newly infected with hiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3183,3183,kuwait,children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3184,3184,kuwait,"community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3185,3185,kuwait,current health expenditure per capita (current us$),0.0,0.0,406.41134644,716.55084229,1033.38378906,1259.18457031,0.0
3186,3186,kuwait,"death rate, crude (per 1,000 people)",2.697,2.07,1.868,2.01,1.834,1.761,3.254
3187,3187,kuwait,diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3188,3188,kuwait,diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3189,3189,kuwait,"fertility rate, total (births per woman)",3.318,3.046,2.737,2.662,2.257,2.16,2.14
3190,3190,kuwait,"immunization, bcg (% of one-year-old children)",0.0,0.0,0.0,0.0,98.0,99.0,98.0
3191,3191,kuwait,"immunization, dpt (% of children ages 12-23 months)",71.0,99.0,98.0,99.0,98.0,99.0,93.0
3192,3192,kuwait,"immunization, hepb3 (% of one-year-old children)",0.0,99.0,95.0,99.0,99.0,99.0,93.0
3193,3193,kuwait,"immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,77.0,99.0,96.0,94.0
3194,3194,kuwait,"incidence of malaria (per 1,000 population at risk)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3195,3195,kuwait,"incidence of tuberculosis (per 100,000 people)",0.0,0.0,30.0,27.0,37.0,22.0,18.0
3196,3196,kuwait,"life expectancy at birth, total (years)",73.281,75.537,76.722,76.903,77.982,79.562,76.92
3197,3197,kuwait,"maternal mortality ratio (national estimate, per 100,000 live births)",0.0,3.0,5.0,4.0,5.0,0.0,0.0
3198,3198,kuwait,"mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,26.1,29.5,20.1,18.8,0.0
3199,3199,kuwait,"mortality from cvd, cancer, diabetes or crd between exact ages 30 and 70 (%)",0.0,0.0,17.3,15.7,13.2,11.4,0.0
3200,3200,kuwait,"mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201,3201,kuwait,"mortality rate, infant (per 1,000 live births)",13.9,12.0,10.7,9.8,8.9,7.5,7.6
3202,3202,kuwait,people using at least basic drinking water services (% of population),0.0,0.0,100.0,100.0,100.0,100.0,100.0
3203,3203,kuwait,pregnant women receiving prenatal care (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3204,3204,kuwait,prevalence of overweight (% of adults),62.1,63.9,66.2,68.5,70.8,73.0,0.0
3205,3205,kuwait,prevalence of overweight (% of children under 5),0.0,0.0,0.0,7.5,7.8,6.0,0.0
3206,3206,kuwait,prevalence of undernourishment (% of population),0.0,0.0,0.0,2.5,2.5,2.5,2.7
3207,3207,kuwait,"probability of dying among youth ages 20-24 years (per 1,000)",6.8,3.4,3.4,2.8,2.4,2.6,3.0
3208,3208,kuwait,"probability of dying among children ages 5-9 years (per 1,000)",2.4,1.6,1.4,1.3,1.1,1.0,0.9
3209,3209,kuwait,"tuberculosis death rate (per 100,000 people)",0.0,0.0,1.1,1.1,1.1,0.45,0.37
3210,3210,kyrgyzstan,"adolescent fertility rate (births per 1,000 women ages 15-19)",61.4632,65.0508,45.622,31.5876,38.3092,37.265,31.7982
3211,3211,kyrgyzstan,adults (ages 15+) living with hiv,100.0,100.0,200.0,1600.0,5100.0,7100.0,9200.0
3212,3212,kyrgyzstan,adults (ages 15-49) newly infected with hiv,100.0,100.0,100.0,500.0,1000.0,1000.0,1000.0
3213,3213,kyrgyzstan,children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3214,3214,kyrgyzstan,"community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3215,3215,kyrgyzstan,current health expenditure per capita (current us$),0.0,0.0,12.29036808,36.11393356,61.45378494,80.11972809,0.0
3216,3216,kyrgyzstan,"death rate, crude (per 1,000 people)",6.9,8.0,7.0,7.2,6.6,5.8,6.1
3217,3217,kyrgyzstan,diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3218,3218,kyrgyzstan,diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219,3219,kyrgyzstan,"fertility rate, total (births per woman)",3.63,3.1,2.4,2.5,3.1,3.2,3.0
3220,3220,kyrgyzstan,"immunization, bcg (% of one-year-old children)",0.0,96.0,96.0,96.0,98.0,97.0,96.0
3221,3221,kyrgyzstan,"immunization, dpt (% of children ages 12-23 months)",0.0,93.0,99.0,98.0,96.0,97.0,87.0
3222,3222,kyrgyzstan,"immunization, hepb3 (% of one-year-old children)",0.0,0.0,44.0,97.0,96.0,97.0,86.0
3223,3223,kyrgyzstan,"immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,96.0,98.0,98.0,96.0,93.0
3224,3224,kyrgyzstan,"incidence of malaria (per 1,000 population at risk)",0.0,0.0,0.0018237929421818,0.0568359071579142,0.000709321812686,0.0,0.0
3225,3225,kyrgyzstan,"incidence of tuberculosis (per 100,000 people)",0.0,0.0,145.0,143.0,120.0,136.0,108.0
3226,3226,kyrgyzstan,"life expectancy at birth, total (years)",68.2975609756098,65.790243902439,68.5585365853659,67.9560975609756,69.3,70.6512195121951,71.8
3227,3227,kyrgyzstan,"maternal mortality ratio (national estimate, per 100,000 live births)",59.0,42.0,39.0,60.0,51.0,39.0,0.0
3228,3228,kyrgyzstan,"mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,12.4,17.6,18.0,17.5,0.0
3229,3229,kyrgyzstan,"mortality from cvd, cancer, diabetes or crd between exact ages 30 and 70 (%)",0.0,0.0,33.5,32.5,27.9,24.9,0.0
3230,3230,kyrgyzstan,"mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3231,3231,kyrgyzstan,"mortality rate, infant (per 1,000 live births)",54.3,52.2,42.5,34.1,26.1,19.9,15.7
3232,3232,kyrgyzstan,people using at least basic drinking water services (% of population),0.0,0.0,79.86971769,82.40306274,85.39985284,88.44176125,91.69930522
3233,3233,kyrgyzstan,pregnant women receiving prenatal care (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3234,3234,kyrgyzstan,prevalence of overweight (% of adults),33.8,36.0,38.3,41.0,44.2,47.6,0.0
3235,3235,kyrgyzstan,prevalence of overweight (% of children under 5),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3236,3236,kyrgyzstan,prevalence of undernourishment (% of population),0.0,0.0,0.0,8.5,7.3,6.3,5.3
3237,3237,kyrgyzstan,"probability of dying among youth ages 20-24 years (per 1,000)",7.3,7.7,6.8,5.8,5.1,4.2,3.6
3238,3238,kyrgyzstan,"probability of dying among children ages 5-9 years (per 1,000)",3.1,2.8,2.3,1.8,1.6,1.5,1.3
3239,3239,kyrgyzstan,"tuberculosis death rate (per 100,000 people)",0.0,0.0,24.0,16.0,11.0,7.8,4.6
3240,3240,lao pdr,"adolescent fertility rate (births per 1,000 women ages 15-19)",107.0102,95.9464,82.354,74.1298,69.4152,66.3124,63.997
3241,3241,lao pdr,adults (ages 15+) living with hiv,100.0,500.0,1800.0,4900.0,8500.0,12000.0,14000.0
3242,3242,lao pdr,adults (ages 15-49) newly infected with hiv,100.0,100.0,500.0,1000.0,1000.0,1000.0,1000.0
3243,3243,lao pdr,children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,9.0,0.0,0.0,0.0,0.0
3244,3244,lao pdr,"community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3245,3245,lao pdr,current health expenditure per capita (current us$),0.0,0.0,14.38795185,17.68591881,34.99440384,52.50928497,0.0
3246,3246,lao pdr,"death rate, crude (per 1,000 people)",13.548,11.543,10.256,9.378,8.008,7.513,6.366
3247,3247,lao pdr,diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3248,3248,lao pdr,diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,37.0,0.0,0.0,0.0,0.0
3249,3249,lao pdr,"fertility rate, total (births per woman)",6.084,5.346,4.4,3.673,3.145,2.766,2.541
3250,3250,lao pdr,"immunization, bcg (% of one-year-old children)",26.0,62.0,69.0,65.0,72.0,89.0,90.0
3251,3251,lao pdr,"immunization, dpt (% of children ages 12-23 months)",18.0,54.0,51.0,49.0,74.0,83.0,79.0
3252,3252,lao pdr,"immunization, hepb3 (% of one-year-old children)",0.0,0.0,0.0,49.0,74.0,83.0,79.0
3253,3253,lao pdr,"immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,0.0,0.0,0.0,64.0
3254,3254,lao pdr,"incidence of malaria (per 1,000 population at risk)",0.0,0.0,32.4009596647671,11.6953006957304,13.4594543394639,17.8148328175625,1.49877356262755
3255,3255,lao pdr,"incidence of tuberculosis (per 100,000 people)",0.0,0.0,330.0,270.0,221.0,182.0,149.0
3256,3256,lao pdr,"life expectancy at birth, total (years)",53.713,56.385,58.378,60.98,63.973,66.67,68.497
3257,3257,lao pdr,"maternal mortality ratio (national estimate, per 100,000 live births)",0.0,594.0,0.0,407.0,0.0,217.0,0.0
3258,3258,lao pdr,"mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,13.8,14.0,14.3,15.2,0.0
3259,3259,lao pdr,"mortality from cvd, cancer, diabetes or crd between exact ages 30 and 70 (%)",0.0,0.0,31.6,30.4,28.3,26.8,0.0
3260,3260,lao pdr,"mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3261,3261,lao pdr,"mortality rate, infant (per 1,000 live births)",105.9,90.3,76.5,63.6,51.8,42.1,35.3
3262,3262,lao pdr,people using at least basic drinking water services (% of population),0.0,0.0,46.1438475,57.74583781,67.86004979,77.46057221,85.21974318
3263,3263,lao pdr,pregnant women receiving prenatal care (%),0.0,0.0,26.5,28.7,71.0,0.0,0.0
3264,3264,lao pdr,prevalence of overweight (% of adults),9.9,11.7,14.0,17.0,20.6,24.6,0.0
3265,3265,lao pdr,prevalence of overweight (% of children under 5),0.0,0.0,2.7,0.0,0.0,2.5,0.0
3266,3266,lao pdr,prevalence of undernourishment (% of population),0.0,0.0,0.0,22.4,14.1,6.7,5.1
3267,3267,lao pdr,"probability of dying among youth ages 20-24 years (per 1,000)",11.8,11.9,11.6,10.8,9.4,7.9,7.2
3268,3268,lao pdr,"probability of dying among children ages 5-9 years (per 1,000)",29.6,21.9,16.2,11.9,8.4,5.7,4.2
3269,3269,lao pdr,"tuberculosis death rate (per 100,000 people)",0.0,0.0,123.0,88.0,66.0,48.0,19.0
3270,3270,latvia,"adolescent fertility rate (births per 1,000 women ages 15-19)",44.2938,30.5624,19.1344,17.8026,16.437,15.8182,15.0622
3271,3271,latvia,adults (ages 15+) living with hiv,600.0,1000.0,3200.0,4000.0,4400.0,5400.0,7400.0
3272,3272,latvia,adults (ages 15-49) newly infected with hiv,100.0,200.0,1000.0,500.0,500.0,1000.0,500.0
3273,3273,latvia,children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3274,3274,latvia,"community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3275,3275,latvia,current health expenditure per capita (current us$),0.0,0.0,181.57072449,440.80975342,689.07720947,775.86431885,0.0
3276,3276,latvia,"death rate, crude (per 1,000 people)",13.1,15.7,13.6,14.6,14.3,14.4,15.2
3277,3277,latvia,diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3278,3278,latvia,diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3279,3279,latvia,"fertility rate, total (births per woman)",2.02,1.25,1.25,1.39,1.36,1.7,1.55
3280,3280,latvia,"immunization, bcg (% of one-year-old children)",0.0,99.0,99.0,97.0,92.0,93.0,99.0
3281,3281,latvia,"immunization, dpt (% of children ages 12-23 months)",0.0,98.0,96.0,99.0,92.0,94.0,99.0
3282,3282,latvia,"immunization, hepb3 (% of one-year-old children)",0.0,0.0,95.0,99.0,91.0,94.0,99.0
3283,3283,latvia,"immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,90.0,99.0,93.0,92.0,94.0
3284,3284,latvia,"incidence of malaria (per 1,000 population at risk)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3285,3285,latvia,"incidence of tuberculosis (per 100,000 people)",0.0,0.0,95.0,73.0,50.0,40.0,20.0
3286,3286,latvia,"life expectancy at birth, total (years)",69.2731707317073,66.3912195121951,70.3146341463415,71.3560975609756,73.4829268292683,74.4804878048781,75.3878048780488
3287,3287,latvia,"maternal mortality ratio (national estimate, per 100,000 live births)",25.0,21.0,26.0,5.0,18.0,57.0,0.0
3288,3288,latvia,"mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,29.2,21.4,11.8,11.2,0.0
3289,3289,latvia,"mortality from cvd, cancer, diabetes or crd between exact ages 30 and 70 (%)",0.0,0.0,27.9,28.4,26.0,22.0,0.0
3290,3290,latvia,"mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3291,3291,latvia,"mortality rate, infant (per 1,000 live births)",13.2,15.7,11.5,8.6,6.5,4.3,3.4
3292,3292,latvia,people using at least basic drinking water services (% of population),0.0,0.0,97.80950803,98.0126296,98.26631221,98.52511728,98.78260115
3293,3293,latvia,pregnant women receiving prenatal care (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3294,3294,latvia,prevalence of overweight (% of adults),49.8,51.2,52.5,54.1,55.8,57.5,0.0
3295,3295,latvia,prevalence of overweight (% of children under 5),0.0,0.0,0.0,0.0,0.0,0.0,0.0
3296,3296,latvia,prevalence of undernourishment (% of population),0.0,0.0,0.0,2.5,2.5,2.5,2.5
