Country Name,Country Code,Series Name,1990,1995,2000,2005,2010,2015,2020,cod
Mozambique,MOZ,"Probability of dying among youth ages 20-24 years (per 1,000)",19.7,19.9,21.1,22.0,23.1,22.6,21.1,135
Mozambique,MOZ,"Probability of dying among children ages 5-9 years (per 1,000)",40.3,30.0,21.9,16.0,11.7,9.1,7.6,135
Mozambique,MOZ,"Tuberculosis death rate (per 100,000 people)",0.0,0.0,36.0,32.0,31.0,33.0,23.0,135
Myanmar,MMR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",45.413,40.3798,37.878,34.7126,31.1472,29.0358,27.6018,136
Myanmar,MMR,Adults (ages 15+) living with HIV,9400.0,81000.0,160000.0,220000.0,240000.0,250000.0,260000.0,136
Myanmar,MMR,Adults (ages 15-49) newly infected with HIV,5800.0,13000.0,24000.0,21000.0,15000.0,14000.0,9700.0,136
Myanmar,MMR,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0,136
Myanmar,MMR,"Community health workers (per 1,000 people)",0.0,0.0,0.0,0.077,0.193,0.0,0.0,136
Myanmar,MMR,Current health expenditure per capita (current US$),0.0,0.0,4.33537483,7.41623688,19.6023674,61.70107269,0.0,136
Myanmar,MMR,"Death rate, crude (per 1,000 people)",11.489,10.737,9.995,9.628,9.214,8.673,8.819,136
Myanmar,MMR,Diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0,136
Myanmar,MMR,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,48.0,0.0,50.3,0.0,0.0,136
Myanmar,MMR,"Fertility rate, total (births per woman)",3.543,3.11,2.785,2.552,2.346,2.248,2.174,136
Myanmar,MMR,"Immunization, BCG (% of one-year-old children)",95.0,90.0,88.0,76.0,93.0,94.0,87.0,136
Myanmar,MMR,"Immunization, DPT (% of children ages 12-23 months)",88.0,84.0,82.0,73.0,90.0,89.0,84.0,136
Myanmar,MMR,"Immunization, HepB3 (% of one-year-old children)",0.0,0.0,0.0,62.0,92.0,89.0,84.0,136
Myanmar,MMR,"Immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,0.0,75.0,78.0,90.0,136
Myanmar,MMR,"Incidence of malaria (per 1,000 population at risk)",0.0,0.0,48.7819613961864,48.7819754631175,66.9845201649589,8.67106463018783,2.54554617426958,136
Myanmar,MMR,"Incidence of tuberculosis (per 100,000 people)",0.0,0.0,555.0,545.0,500.0,391.0,311.0,136
Myanmar,MMR,"Life expectancy at birth, total (years)",56.661,58.259,60.155,61.599,63.329,65.561,66.797,136
Myanmar,MMR,"Maternal mortality ratio (national estimate, per 100,000 live births)",0.0,0.0,0.0,347.0,0.0,0.0,0.0,136
Myanmar,MMR,"Mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,20.9,19.3,19.1,19.7,0.0,136
Myanmar,MMR,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0.0,0.0,32.2,31.6,28.3,26.1,0.0,136
Myanmar,MMR,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,136
Myanmar,MMR,"Mortality rate, infant (per 1,000 live births)",81.8,73.3,65.4,57.4,48.8,41.0,35.0,136
Myanmar,MMR,People using at least basic drinking water services (% of population),0.0,0.0,46.97598388,55.21016477,64.08560886,73.5874705,83.71819191,136
Myanmar,MMR,Pregnant women receiving prenatal care (%),0.0,0.0,0.0,0.0,83.1,0.0,0.0,136
Myanmar,MMR,Prevalence of overweight (% of adults),11.1,12.9,15.0,17.5,20.6,24.0,0.0,136
Myanmar,MMR,Prevalence of overweight (% of children under 5),0.0,0.0,2.4,0.0,0.0,0.0,0.0,136
Myanmar,MMR,Prevalence of undernourishment (% of population),0.0,0.0,0.0,27.8,10.2,4.2,3.1,136
Myanmar,MMR,"Probability of dying among youth ages 20-24 years (per 1,000)",12.4,12.5,12.1,10.7,8.4,6.4,5.7,136
Myanmar,MMR,"Probability of dying among children ages 5-9 years (per 1,000)",22.4,18.7,14.4,10.3,6.1,3.2,2.3,136
Myanmar,MMR,"Tuberculosis death rate (per 100,000 people)",0.0,0.0,188.0,130.0,99.0,57.0,33.0,136
Namibia,NAM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",95.412,90.2088,84.8626,81.4168,79.8124,69.769,57.642,137
Namibia,NAM,Adults (ages 15+) living with HIV,14000.0,71000.0,130000.0,150000.0,170000.0,190000.0,210000.0,137
Namibia,NAM,Adults (ages 15-49) newly infected with HIV,4600.0,17000.0,14000.0,11000.0,8800.0,8100.0,5800.0,137
Namibia,NAM,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,14.4,0.0,0.0,0.0,0.0,137
Namibia,NAM,"Community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,137
Namibia,NAM,Current health expenditure per capita (current US$),0.0,0.0,209.92295837,380.74908447,517.32818604,488.73565674,0.0,137
Namibia,NAM,"Death rate, crude (per 1,000 people)",8.31,9.524,12.718,12.954,11.062,9.077,8.475,137
Namibia,NAM,Diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0,137
Namibia,NAM,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,38.8,0.0,0.0,0.0,0.0,137
Namibia,NAM,"Fertility rate, total (births per woman)",5.321,4.426,3.975,3.56,3.63,3.604,3.349,137
Namibia,NAM,"Immunization, BCG (% of one-year-old children)",0.0,92.0,77.0,95.0,88.0,94.0,99.0,137
Namibia,NAM,"Immunization, DPT (% of children ages 12-23 months)",0.0,74.0,79.0,86.0,83.0,92.0,93.0,137
Namibia,NAM,"Immunization, HepB3 (% of one-year-old children)",0.0,0.0,0.0,0.0,83.0,92.0,93.0,137
Namibia,NAM,"Immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,0.0,0.0,0.0,63.0,137
Namibia,NAM,"Incidence of malaria (per 1,000 population at risk)",0.0,0.0,54.6323142265436,42.4448404914276,1.53996354032267,8.19177861516927,10.0443661706461,137
Namibia,NAM,"Incidence of tuberculosis (per 100,000 people)",0.0,0.0,985.0,1250.0,892.0,639.0,451.0,137
Namibia,NAM,"Life expectancy at birth, total (years)",62.496,58.634,51.99,51.787,56.015,60.7,62.829,137
Namibia,NAM,"Maternal mortality ratio (national estimate, per 100,000 live births)",0.0,0.0,330.0,0.0,0.0,0.0,0.0,137
Namibia,NAM,"Mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,22.5,21.9,26.2,32.0,0.0,137
Namibia,NAM,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0.0,0.0,31.3,29.7,25.6,24.7,0.0,137
Namibia,NAM,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,137
Namibia,NAM,"Mortality rate, infant (per 1,000 live births)",49.0,46.7,45.0,39.4,36.8,33.3,30.1,137
Namibia,NAM,People using at least basic drinking water services (% of population),0.0,0.0,76.36580065,78.42614007,80.52969316,82.52413515,84.27003628,137
Namibia,NAM,Pregnant women receiving prenatal care (%),0.0,0.0,90.6,0.0,0.0,0.0,0.0,137
Namibia,NAM,Prevalence of overweight (% of adults),22.5,25.2,28.2,31.8,35.8,39.8,0.0,137
Namibia,NAM,Prevalence of overweight (% of children under 5),0.0,0.0,3.3,0.0,0.0,0.0,0.0,137
Namibia,NAM,Prevalence of undernourishment (% of population),0.0,0.0,0.0,18.2,28.8,21.0,18.0,137
Namibia,NAM,"Probability of dying among youth ages 20-24 years (per 1,000)",16.6,17.9,19.7,19.3,17.0,15.5,14.5,137
Namibia,NAM,"Probability of dying among children ages 5-9 years (per 1,000)",9.2,8.5,8.3,8.1,7.7,7.4,6.6,137
Namibia,NAM,"Tuberculosis death rate (per 100,000 people)",0.0,0.0,46.0,69.0,77.0,65.0,56.0,137
Nauru,NRU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,138
Nauru,NRU,Adults (ages 15+) living with HIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138
Nauru,NRU,Adults (ages 15-49) newly infected with HIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138
Nauru,NRU,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0,138
Nauru,NRU,"Community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,138
Nauru,NRU,Current health expenditure per capita (current US$),0.0,0.0,456.1725769,335.60723877,628.58972168,1033.64709473,0.0,138
Nauru,NRU,"Death rate, crude (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,138
Nauru,NRU,Diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0,138
Nauru,NRU,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0,138
Nauru,NRU,"Fertility rate, total (births per woman)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,138
Nauru,NRU,"Immunization, BCG (% of one-year-old children)",93.0,78.0,93.0,90.0,99.0,99.0,99.0,138
Nauru,NRU,"Immunization, DPT (% of children ages 12-23 months)",74.0,56.0,44.0,80.0,99.0,91.0,95.0,138
Nauru,NRU,"Immunization, HepB3 (% of one-year-old children)",0.0,57.0,58.0,80.0,99.0,91.0,95.0,138
Nauru,NRU,"Immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,50.0,99.0,96.0,97.0,138
Nauru,NRU,"Incidence of malaria (per 1,000 population at risk)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,138
Nauru,NRU,"Incidence of tuberculosis (per 100,000 people)",0.0,0.0,44.0,123.0,34.0,103.0,121.0,138
Nauru,NRU,"Life expectancy at birth, total (years)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,138
Nauru,NRU,"Maternal mortality ratio (national estimate, per 100,000 live births)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,138
Nauru,NRU,"Mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,138
Nauru,NRU,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,138
Nauru,NRU,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,138
Nauru,NRU,"Mortality rate, infant (per 1,000 live births)",51.1,41.2,34.3,31.3,30.6,27.4,23.8,138
Nauru,NRU,People using at least basic drinking water services (% of population),0.0,0.0,95.39100584,97.04768375,98.70436165,100.0,100.0,138
Nauru,NRU,Pregnant women receiving prenatal care (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0,138
Nauru,NRU,Prevalence of overweight (% of adults),82.5,83.9,85.2,86.3,87.4,88.3,0.0,138
Nauru,NRU,Prevalence of overweight (% of children under 5),0.0,0.0,0.0,0.0,0.0,0.0,0.0,138
Nauru,NRU,Prevalence of undernourishment (% of population),0.0,0.0,0.0,0.0,0.0,0.0,0.0,138
Nauru,NRU,"Probability of dying among youth ages 20-24 years (per 1,000)",10.1,8.9,8.1,7.7,7.6,7.1,6.6,138
Nauru,NRU,"Probability of dying among children ages 5-9 years (per 1,000)",7.1,5.6,4.7,4.2,4.1,3.7,3.2,138
Nauru,NRU,"Tuberculosis death rate (per 100,000 people)",0.0,0.0,3.7,11.0,2.8,9.1,10.0,138
Nepal,NPL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",131.6496,127.7948,112.9564,95.2868,81.2006,69.5002,62.955,139
Nepal,NPL,Adults (ages 15+) living with HIV,100.0,1000.0,15000.0,28000.0,29000.0,26000.0,28000.0,139
Nepal,NPL,Adults (ages 15-49) newly infected with HIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139
Nepal,NPL,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0,139
Nepal,NPL,"Community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,139
Nepal,NPL,Current health expenditure per capita (current US$),0.0,0.0,8.55345249,14.45738506,29.98280716,47.8875351,0.0,139
Nepal,NPL,"Death rate, crude (per 1,000 people)",12.66,10.11,8.294,7.132,6.987,7.376,7.209,139
Nepal,NPL,Diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0,139
Nepal,NPL,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0,139
Nepal,NPL,"Fertility rate, total (births per woman)",5.208,4.785,3.944,3.142,2.512,2.25,2.055,139
Nepal,NPL,"Immunization, BCG (% of one-year-old children)",74.0,76.0,84.0,87.0,94.0,94.0,92.0,139
Nepal,NPL,"Immunization, DPT (% of children ages 12-23 months)",43.0,54.0,74.0,75.0,82.0,91.0,84.0,139
Nepal,NPL,"Immunization, HepB3 (% of one-year-old children)",0.0,0.0,0.0,41.0,82.0,91.0,84.0,139
Nepal,NPL,"Immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,0.0,0.0,0.0,74.0,139
Nepal,NPL,"Incidence of malaria (per 1,000 population at risk)",0.0,0.0,6.9048359752516,4.8212839816553,3.85084639935787,0.557261273797256,0.02896723415646,139
Nepal,NPL,"Incidence of tuberculosis (per 100,000 people)",0.0,0.0,417.0,360.0,311.0,268.0,230.0,139
Nepal,NPL,"Life expectancy at birth, total (years)",54.833,59.318,62.614,65.457,66.814,67.456,69.246,139
Nepal,NPL,"Maternal mortality ratio (national estimate, per 100,000 live births)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,139
Nepal,NPL,"Mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,15.5,16.0,15.8,16.3,0.0,139
Nepal,NPL,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0.0,0.0,19.2,18.4,20.2,21.5,0.0,139
Nepal,NPL,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,139
Nepal,NPL,"Mortality rate, infant (per 1,000 live births)",96.5,75.7,58.7,45.9,36.6,29.2,23.6,139
Nepal,NPL,People using at least basic drinking water services (% of population),0.0,0.0,79.92588437,82.7398809,85.35823515,87.80846759,90.07454179,139
Nepal,NPL,Pregnant women receiving prenatal care (%),0.0,0.0,27.0,0.0,0.0,0.0,0.0,139
Nepal,NPL,Prevalence of overweight (% of adults),8.9,10.6,12.7,15.0,17.6,20.4,0.0,139
Nepal,NPL,Prevalence of overweight (% of children under 5),0.0,0.0,0.0,0.0,0.0,0.0,0.0,139
Nepal,NPL,Prevalence of undernourishment (% of population),0.0,0.0,0.0,16.8,9.9,5.3,5.5,139
Nepal,NPL,"Probability of dying among youth ages 20-24 years (per 1,000)",10.4,9.5,8.7,7.9,7.1,7.5,5.9,139
Nepal,NPL,"Probability of dying among children ages 5-9 years (per 1,000)",18.5,13.6,9.1,6.1,4.4,4.8,2.8,139
Nepal,NPL,"Tuberculosis death rate (per 100,000 people)",0.0,0.0,127.0,99.0,80.0,64.0,55.0,139
Netherlands,NLD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",7.0262,6.5476,6.7504,6.0308,4.7864,4.052,3.5324,140
Netherlands,NLD,Adults (ages 15+) living with HIV,2000.0,5700.0,10000.0,14000.0,19000.0,23000.0,24000.0,140
Netherlands,NLD,Adults (ages 15-49) newly infected with HIV,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,200.0,140
Netherlands,NLD,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0,140
Netherlands,NLD,"Community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,140
Netherlands,NLD,Current health expenditure per capita (current US$),0.0,0.0,2028.15991211,3823.50146484,5191.72802734,4676.56201172,0.0,140
Netherlands,NLD,"Death rate, crude (per 1,000 people)",8.6,8.8,8.8,8.4,8.2,8.7,9.7,140
Netherlands,NLD,Diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0,140
Netherlands,NLD,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0,140
Netherlands,NLD,"Fertility rate, total (births per woman)",1.62,1.53,1.72,1.71,1.79,1.66,1.55,140
Netherlands,NLD,"Immunization, BCG (% of one-year-old children)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,140
Netherlands,NLD,"Immunization, DPT (% of children ages 12-23 months)",97.0,97.0,97.0,96.0,97.0,95.0,94.0,140
Netherlands,NLD,"Immunization, HepB3 (% of one-year-old children)",0.0,0.0,0.0,0.0,0.0,94.0,93.0,140
Netherlands,NLD,"Immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,93.0,92.0,92.0,89.0,140
Netherlands,NLD,"Incidence of malaria (per 1,000 population at risk)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,140
Netherlands,NLD,"Incidence of tuberculosis (per 100,000 people)",0.0,0.0,9.0,8.0,7.1,5.7,4.1,140
Netherlands,NLD,"Life expectancy at birth, total (years)",76.8780487804878,77.4046341463415,77.9878048780488,79.3463414634146,80.7024390243902,81.509756097561,81.409756097561,140
Netherlands,NLD,"Maternal mortality ratio (national estimate, per 100,000 live births)",8.0,5.0,16.0,9.0,5.0,3.0,0.0,140
Netherlands,NLD,"Mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,7.5,5.1,4.0,3.8,0.0,140
Netherlands,NLD,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0.0,0.0,16.5,14.0,12.6,11.2,0.0,140
Netherlands,NLD,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,140
Netherlands,NLD,"Mortality rate, infant (per 1,000 live births)",6.8,5.7,5.1,4.4,3.7,3.4,3.6,140
Netherlands,NLD,People using at least basic drinking water services (% of population),0.0,0.0,100.0000015,99.99999702,100.0,99.99999856,99.99999929,140
Netherlands,NLD,Pregnant women receiving prenatal care (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0,140
Netherlands,NLD,Prevalence of overweight (% of adults),42.3,45.6,48.9,52.1,55.0,57.4,0.0,140
Netherlands,NLD,Prevalence of overweight (% of children under 5),0.0,0.0,0.0,0.0,0.0,0.0,0.0,140
Netherlands,NLD,Prevalence of undernourishment (% of population),0.0,0.0,0.0,2.5,2.5,2.5,2.5,140
Netherlands,NLD,"Probability of dying among youth ages 20-24 years (per 1,000)",2.6,2.4,2.3,1.9,1.5,1.4,1.4,140
Netherlands,NLD,"Probability of dying among children ages 5-9 years (per 1,000)",0.9,0.7,0.6,0.5,0.4,0.4,0.3,140
Netherlands,NLD,"Tuberculosis death rate (per 100,000 people)",0.0,0.0,0.6,0.45,0.34,0.22,0.12,140
New caledonia,NCL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",43.543,35.237,27.4558,22.44,18.9734,15.9752,13.7056,141
New caledonia,NCL,Adults (ages 15+) living with HIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141
New caledonia,NCL,Adults (ages 15-49) newly infected with HIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141
New caledonia,NCL,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0,141
New caledonia,NCL,"Community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,141
New caledonia,NCL,Current health expenditure per capita (current US$),0.0,0.0,0.0,0.0,0.0,0.0,0.0,141
New caledonia,NCL,"Death rate, crude (per 1,000 people)",5.4,5.3,5.1,4.9,4.8,5.4,5.008,141
New caledonia,NCL,Diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0,141
New caledonia,NCL,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0,141
New caledonia,NCL,"Fertility rate, total (births per woman)",3.18,2.59,2.59,2.2,2.2,2.06,2.037,141
New caledonia,NCL,"Immunization, BCG (% of one-year-old children)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,141
New caledonia,NCL,"Immunization, DPT (% of children ages 12-23 months)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,141
New caledonia,NCL,"Immunization, HepB3 (% of one-year-old children)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,141
New caledonia,NCL,"Immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,141
New caledonia,NCL,"Incidence of malaria (per 1,000 population at risk)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,141
New caledonia,NCL,"Incidence of tuberculosis (per 100,000 people)",0.0,0.0,49.0,22.0,22.0,23.0,17.0,141
New caledonia,NCL,"Life expectancy at birth, total (years)",70.4853658536585,72.009756097561,75.1634146341463,75.7219512195122,77.2804878048781,77.2804878048781,80.8349512195122,141
New caledonia,NCL,"Maternal mortality ratio (national estimate, per 100,000 live births)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,141
New caledonia,NCL,"Mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,141
New caledonia,NCL,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,141
New caledonia,NCL,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,141
New caledonia,NCL,"Mortality rate, infant (per 1,000 live births)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,141
New caledonia,NCL,People using at least basic drinking water services (% of population),0.0,0.0,95.10497708,95.80503433,96.97179641,98.13855849,99.30532057,141
New caledonia,NCL,Pregnant women receiving prenatal care (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0,141
New caledonia,NCL,Prevalence of overweight (% of adults),0.0,0.0,0.0,0.0,0.0,0.0,0.0,141
New caledonia,NCL,Prevalence of overweight (% of children under 5),0.0,0.0,0.0,0.0,0.0,0.0,0.0,141
New caledonia,NCL,Prevalence of undernourishment (% of population),0.0,0.0,0.0,9.6,7.3,6.2,6.8,141
New caledonia,NCL,"Probability of dying among youth ages 20-24 years (per 1,000)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,141
New caledonia,NCL,"Probability of dying among children ages 5-9 years (per 1,000)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,141
New caledonia,NCL,"Tuberculosis death rate (per 100,000 people)",0.0,0.0,4.1,1.9,1.8,2.0,1.4,141
New zealand,NZL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",32.7844,31.2764,27.9774,28.749,25.7978,20.7336,17.2738,142
New zealand,NZL,Adults (ages 15+) living with HIV,740.0,910.0,1200.0,1700.0,2300.0,3000.0,3500.0,142
New zealand,NZL,Adults (ages 15-49) newly infected with HIV,100.0,100.0,100.0,200.0,200.0,200.0,200.0,142
New zealand,NZL,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0,142
New zealand,NZL,"Community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,142
New zealand,NZL,Current health expenditure per capita (current US$),0.0,0.0,1053.89160156,2295.17797852,3216.22363281,3582.27294922,0.0,142
New zealand,NZL,"Death rate, crude (per 1,000 people)",8.1,7.49,6.91,6.54,6.53,6.85,6.41,142
New zealand,NZL,Diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0,142
New zealand,NZL,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0,142
New zealand,NZL,"Fertility rate, total (births per woman)",2.18,1.99,1.98,1.97,2.17,1.99,1.61,142
New zealand,NZL,"Immunization, BCG (% of one-year-old children)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,142
New zealand,NZL,"Immunization, DPT (% of children ages 12-23 months)",90.0,89.0,90.0,89.0,93.0,92.0,92.0,142
New zealand,NZL,"Immunization, HepB3 (% of one-year-old children)",0.0,88.0,90.0,87.0,90.0,92.0,92.0,142
New zealand,NZL,"Immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,0.0,0.0,87.0,91.0,142
New zealand,NZL,"Incidence of malaria (per 1,000 population at risk)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,142
New zealand,NZL,"Incidence of tuberculosis (per 100,000 people)",0.0,0.0,10.0,9.2,8.0,7.3,7.2,142
New zealand,NZL,"Life expectancy at birth, total (years)",75.3780487804878,76.7341463414634,78.6365853658537,79.8512195121951,80.7024390243902,81.4568292682927,82.0560975609756,142
New zealand,NZL,"Maternal mortality ratio (national estimate, per 100,000 live births)",7.0,3.0,9.0,8.0,17.0,3.0,0.0,142
New zealand,NZL,"Mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,12.3,10.3,9.3,7.7,0.0,142
New zealand,NZL,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0.0,0.0,15.9,13.3,11.8,10.9,0.0,142
New zealand,NZL,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,142
New zealand,NZL,"Mortality rate, infant (per 1,000 live births)",9.2,7.2,6.1,5.5,5.1,4.6,3.9,142
New zealand,NZL,People using at least basic drinking water services (% of population),0.0,0.0,100.0,100.0,100.0,99.99999735,100.0000013,142
New zealand,NZL,Pregnant women receiving prenatal care (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0,142
New zealand,NZL,Prevalence of overweight (% of adults),51.1,54.3,57.3,60.1,62.7,65.1,0.0,142
New zealand,NZL,Prevalence of overweight (% of children under 5),0.0,0.0,0.0,0.0,0.0,0.0,0.0,142
New zealand,NZL,Prevalence of undernourishment (% of population),0.0,0.0,0.0,2.5,2.5,2.5,2.5,142
New zealand,NZL,"Probability of dying among youth ages 20-24 years (per 1,000)",6.4,5.1,4.0,3.5,3.2,2.6,2.3,142
New zealand,NZL,"Probability of dying among children ages 5-9 years (per 1,000)",1.2,1.0,0.8,0.7,0.6,0.5,0.4,142
New zealand,NZL,"Tuberculosis death rate (per 100,000 people)",0.0,0.0,0.65,0.51,0.39,0.47,0.26,142
Nicaragua,NIC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",151.7706,135.4746,118.6528,106.4856,97.2976,88.5716,79.9344,143
Nicaragua,NIC,Adults (ages 15+) living with HIV,200.0,870.0,3500.0,5600.0,7400.0,9200.0,11000.0,143
Nicaragua,NIC,Adults (ages 15-49) newly infected with HIV,100.0,500.0,1000.0,1000.0,1000.0,1000.0,1000.0,143
Nicaragua,NIC,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0,143
Nicaragua,NIC,"Community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,143
Nicaragua,NIC,Current health expenditure per capita (current US$),0.0,0.0,52.80468369,72.34895325,115.95102692,163.22993469,0.0,143
Nicaragua,NIC,"Death rate, crude (per 1,000 people)",7.288,6.051,5.547,5.614,4.491,4.635,5.703,143
