Country Name,Country Code,Time,Time Code,Access to Clean Fuels and Technologies for cooking (% of total population) [2.1_ACCESS.CFT.TOT],Access to electricity (% of rural population with access) [1.2_ACCESS.ELECTRICITY.RURAL],Access to electricity (% of total population) [1.1_ACCESS.ELECTRICITY.TOT],Access to electricity (% of urban population with access) [1.3_ACCESS.ELECTRICITY.URBAN],Energy intensity level of primary energy (MJ/2011 USD PPP) [6.1_PRIMARY.ENERGY.INTENSITY],Renewable electricity output (GWh) [4.1.2_REN.ELECTRICITY.OUTPUT],Renewable electricity share of total electricity output (%) [4.1_SHARE.RE.IN.ELECTRICITY],Renewable energy consumption (TJ) [3.1_RE.CONSUMPTION],Renewable energy share of TFEC (%) [2.1_SHARE.TOTAL.RE.IN.TFEC],Total electricity output (GWh) [4.1.1_TOTAL.ELECTRICITY.OUTPUT],Total final energy consumption (TFEC) (TJ) [1.1_TOTAL.FINAL.ENERGY.CONSUM]
Guyana,GUY,2009,YR2009,59.48,72.3,77.6,90.9,7.26669111965484,0,0,8197.774,33.7025249473201,723.1,24323.91642114
Guyana,GUY,2010,YR2010,61.85,76.9005672134071,80.2581329345703,88.7903823852539,7.35759977943686,0,0,7959.693,33.8414156519498,867.7,23520.567466395
Guyana,GUY,2011,YR2011,64.31,77.7071523357307,80.9021530151367,89.0084915161133,7.49579155139707,0,0,9385.261,36.3006476297882,910.4,25854.2522318486
Guyana,GUY,2012,YR2012,66.38,78.5258101208326,81.5581893920899,89.2337341308594,7.46109288751351,0,0,7793.498,28.2564262765314,942.4,27581.3293716939
Guyana,GUY,2013,YR2013,68.64,79.3535997040974,82.2232360839844,89.4643402099609,6.7158725864579,0,0,6681.715,26.266727866558,962.18,25437.9420000272
Guyana,GUY,2014,YR2014,70.79,84,86.9,94.4,6.6119095657439,0,0,6404.999,24.0152013060972,979.36,26670.603
Guyana,GUY,2015,YR2015,72.59,81.0241996346623,83.5683517456055,89.9344711303711,6.3628666799684,0,0,6723.647,25.2587277167556,1039.03,26619.104
Guyana,GUY,2016,YR2016,74.48,81.8613599498453,84.2429046630859,90.1707305908203,..,..,..,..,..,..,..
Haiti,HTI,1990,YR1990,..,10.2807451611761,28.0013980865479,72.436653137207,4.39125393309249,474,79.3969849246231,41711.8,81.1195732028181,597,51420.142332
Haiti,HTI,1991,YR1991,..,10.0663619438806,28.4739665985107,72.1681823730469,4.30437337548679,349,74.5726495726496,42250.26,81.6923536624042,468,51718.744908
Haiti,HTI,1992,YR1992,..,9.82799248241159,28.9460277557373,71.899543762207,4.7205779782864,321,75.886524822695,47394.09,83.4271204369374,423,56808.972612
Haiti,HTI,1993,YR1993,..,10.1011727741234,29.4150276184082,71.6298675537109,4.82361021467299,274,75.2747252747253,44491.8,84.6097133564329,364,52584.74262
Haiti,HTI,1994,YR1994,..,10.3694637562847,29.8779106140137,71.3581314086914,5.03171103927108,233,82.9181494661922,45296.25,95.0396007297693,281,47660.395932
Haiti,HTI,1995,YR1995,..,3.9,31.3,76.5,5.39719307946426,253,51.1111111111111,46035.26,81.3191493304216,495,56610.602028
Haiti,HTI,1996,YR1996,..,10.8773006007408,30.7730846405029,70.8043518066406,5.94889560824048,272,44.9586776859504,54125.78,82.1801636567568,605,65862.34146
Haiti,HTI,1997,YR1997,..,11.1301626412323,31.1992568969727,70.5202484130859,6.10342325854327,200,33.0578512396694,56180.2,80.5881968249296,605,69712.690212
Haiti,HTI,1998,YR1998,..,11.3634785401056,31.6070766448975,70.2299652099609,5.97743161497722,306,46.1538461538462,57269.67,79.3001963613948,663,72218.824956
Haiti,HTI,1999,YR1999,..,11.5719793097752,31.993480682373,69.9324645996094,5.89796939597521,405,58.0229226361031,55080.05,77.0639228949622,698,71473.197744
Haiti,HTI,2000,YR2000,3.22,5.2,33.7,81.9,5.65963893042114,283,51.7367458866545,54115.63,76.0401445636326,547,71167.184532
Haiti,HTI,2001,YR2001,3.29,10.43546,31.542382,62.46408,5.8434743764434,283,47.6430976430976,52925.51,73.8846809480161,594,71632.58922
Haiti,HTI,2002,YR2002,3.33,10.1008678093992,33.0346717834473,69.0036697387695,6.58679335021313,260,47.5319926873857,63621.55,74.7519760932392,547,85110.191496
Haiti,HTI,2003,YR2003,3.34,10.5,31.6,50.3875737318128,6.30375223522048,255,47.6635514018692,61959.98,74.9226516215479,535,82698.594696
Haiti,HTI,2004,YR2004,3.46,8.1688408694147,33.6872749328613,68.3808059692383,6.73871575348615,260,47.5319926873857,60727.32,71.2899312887697,547,85183.5861
Haiti,HTI,2005,YR2005,3.54,7.16855947881824,34.0193099975586,68.0767135620117,9.85639958533402,265,47.6618705035971,85987.05,76.8986822972916,556,111818.626056
Haiti,HTI,2006,YR2006,3.56,11.7,33.9,68.9,9.92512039828326,271,47.5438596491228,88511.04,77.0126314137537,570,114930.548892
Haiti,HTI,2007,YR2007,3.59,5.20467439386924,34.725154876709,67.4973068237305,10.0630796399459,154,32.9059829059829,90715.44,75.5591015238674,468,120058.918344
Haiti,HTI,2008,YR2008,3.75,4.27649942047264,35.1095809936523,67.2268524169922,10.1072740613459,181,37.2427983539095,91503.61,75.7654691617008,486,120772.181592
Haiti,HTI,2009,YR2009,3.8,3.39620343959243,35.5150375366211,66.9688949584961,9.94692395192247,207,28.7101248266297,94299.68,76.8704099827917,721,122673.574944
Haiti,HTI,2010,YR2010,3.86,2.56873146008504,35.9385185241699,66.7216567993164,10.5830589016329,177,30.1533219761499,96305.13,79.0248432432757,587,121866.904188
Haiti,HTI,2011,YR2011,3.92,1.79975434498142,36.3770141601562,66.4833450317383,10.3812693769796,121,12.8313891834571,99290.6,79.0063697203897,943,125674.170768
Haiti,HTI,2012,YR2012,4.01,15.2,37.9,72.6,10.4556681378632,221,20.0909090909091,102586.8,83.1610980115464,1100,123359.121576
Haiti,HTI,2013,YR2013,4.1,0.459422941986105,37.2870559692383,66.0263519287109,10.0932902759247,141,13.3649289099526,103869.4,82.3347581116171,1055,126154.98288
Haiti,HTI,2014,YR2014,4.17,..,37.7525901794434,65.8041076660156,9.94993588874277,90,8.71248789932236,102661.4,78.3912383418507,1033,130960.298844
Haiti,HTI,2015,YR2015,4.27,..,38.2211265563965,65.5836486816406,10.1118921157077,83,7.99614643545279,103983.6,76.0722132337506,1038,136690.6464
Haiti,HTI,2016,YR2016,4.34,..,38.6901664733887,65.3634872436523,..,..,..,..,..,..,..
High income,HIC,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,1991,YR1991,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,1992,YR1992,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,1993,YR1993,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,1994,YR1994,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,1995,YR1995,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,1996,YR1996,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,1997,YR1997,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,1998,YR1998,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,1999,YR1999,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,2000,YR2000,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,2001,YR2001,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,2002,YR2002,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,2003,YR2003,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,2005,YR2005,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,2006,YR2006,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,2007,YR2007,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,2008,YR2008,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,2009,YR2009,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,2010,YR2010,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,2011,YR2011,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,2012,YR2012,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,2013,YR2013,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,2014,YR2014,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,2015,YR2015,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,2016,YR2016,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,1991,YR1991,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,1992,YR1992,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,1993,YR1993,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,1994,YR1994,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,1995,YR1995,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,1996,YR1996,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,1997,YR1997,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,1998,YR1998,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,1999,YR1999,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,2000,YR2000,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,2001,YR2001,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,2002,YR2002,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,2003,YR2003,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,2005,YR2005,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,2006,YR2006,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,2007,YR2007,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,2008,YR2008,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,2009,YR2009,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,2010,YR2010,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,2011,YR2011,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,2012,YR2012,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,2013,YR2013,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,2014,YR2014,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,2015,YR2015,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,2016,YR2016,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,1991,YR1991,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,1992,YR1992,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,1993,YR1993,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,1994,YR1994,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,1995,YR1995,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,1996,YR1996,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,1997,YR1997,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,1998,YR1998,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,1999,YR1999,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,2000,YR2000,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,2001,YR2001,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,2002,YR2002,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,2003,YR2003,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,2005,YR2005,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,2006,YR2006,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,2007,YR2007,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,2008,YR2008,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,2009,YR2009,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,2010,YR2010,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,2011,YR2011,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,2012,YR2012,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,2013,YR2013,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,2014,YR2014,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,2015,YR2015,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,2016,YR2016,..,..,..,..,..,..,..,..,..,..,..
Honduras,HND,1990,YR1990,..,30.2542504258264,54.7445182800293,90.783821105957,6.3390040107546,2279,98.2751185855972,68536.86,70.1290822490711,2319,97729.583508
Honduras,HND,1991,YR1991,..,28.942844,54.781937,88.700619,6.19310239333934,2312,98.5507246376812,68607.51,70.2018848371653,2346,97728.871752
Honduras,HND,1992,YR1992,..,32.042222,58.913112,89.851267,6.11505740120863,2192,93.5552710200597,68188.19,67.749124062085,2343,100648.076184
Honduras,HND,1993,YR1993,..,36.343699,61.100156,92.082517,5.88339746384558,2258,88.1342701014832,68382.38,66.7250495330558,2562,102483.820512
Honduras,HND,1994,YR1994,..,42.132272,64.733947,92.144467,6.18818031387207,1817,77.8158458244111,67456.71,63.9468667212172,2335,105488.686872
Honduras,HND,1995,YR1995,..,43.254808,66.122022,93.264253,6.32230814708937,1673,61.3269794721408,67345.41,62.9696978904356,2728,106948.917108
Honduras,HND,1996,YR1996,..,34.068518,61.68112,93.877733,6.12750653266126,2039,66.4819041408543,68847.34,62.6305861490462,3067,109926.066852
Honduras,HND,1997,YR1997,..,37.959886,64.794754,95.072358,6.37502024093708,2085,66.4859693877551,77514.8,65.3814750625367,3136,118557.741204
Honduras,HND,1998,YR1998,..,40.508974,66.859519,96.042962,6.65159600544854,1923,56.3103953147877,77555.24,62.8730450288273,3415,123352.12962
Honduras,HND,1999,YR1999,..,41.926879,67.394103,95.3172,5.9607070989436,2136,62.1472214140239,60416.3,53.7641113868384,3437,112372.916508
Honduras,HND,2000,YR2000,29.93,45.2479469089427,67.6167221069336,94.4555053710937,5.76648222833659,2261,61.9112814895947,62769.23,55.127606212696,3652,113861.70072
Honduras,HND,2001,YR2001,31.66,46.7146751555803,68.8134307861328,94.7930679321289,6.05404138171194,1913,49.2533470648816,61605.26,50.5440051940482,3884,121884.405012
Honduras,HND,2002,YR2002,33.44,34.150908,63.141137,93.140655,6.07101104959113,1641,39.965903555772,62643.62,49.5629145219865,4106,126392.123232
Honduras,HND,2003,YR2003,35.23,37.11738,65.090464,94.466186,6.31230250519621,1777,39.1754850088183,66547.8,48.4527386490725,4536,137345.796864
Honduras,HND,2004,YR2004,36.93,40.095758,67.113528,95.88663,6.40458645726731,1454,29.9670239076669,68795.49,48.1921421316023,4852,142752.50478
Honduras,HND,2005,YR2005,38.43,42.351097,68.903309,96.042583,6.31222441635506,1846,32.9466357308585,74514.68,49.8078090374868,5603,149604.41232
Honduras,HND,2006,YR2006,40.04,46.943208,71.266448,96.856154,5.75552653455163,2212,36.9282136894825,79212.62,51.5720371514778,5990,153596.065572
Honduras,HND,2007,YR2007,41.46,50.448852,73.548187,97.539377,6.36485675615079,2382,37.6006314127861,84987.67,50.1315248260908,6335,169529.39352
Honduras,HND,2008,YR2008,42.9,55.266458,76.396899,97.960649,6.05657652978111,2488,37.9905329057871,84906.38,51.1581490130766,6549,165968.436384
Honduras,HND,2009,YR2009,44.28,59.190562,78.269685,97.921085,5.94789597665713,2965,44.7547169811321,87595.66,52.5970071987054,6625,166541.148756
Honduras,HND,2010,YR2010,45.59,63.869036,80.984668,98.759449,5.87186533800778,3240,47.808764940239,88668.9,53.1553646884745,6777,166810.820544
Honduras,HND,2011,YR2011,46.89,65.757091,82.195298,99.174969,6.26973205722235,3580,46.7790408989939,90445.39,51.9695375305732,7653,174035.395152
Honduras,HND,2012,YR2012,48.31,69.21689,83.607727,98.486672,6.09766011482787,3816,49.3023255813954,92019.72,48.7776856945139,7740,188651.262744
Honduras,HND,2013,YR2013,49.51,75.782689,87.184881,98.989674,6.01882704442825,3775,46.7550161010652,93230.06,49.7671672597913,8074,187332.462612
Honduras,HND,2014,YR2014,50.68,76.318906,88.653773,98.762347,6.01468257799163,3523,43.8293107738243,95778.1,54.0409417907054,8038,177232.4775
Honduras,HND,2015,YR2015,51.87,78.313718,89.98171,98.897656,6.15241325056345,3790,42.2755158951478,102277.9,51.5374135797421,8965,198453.69198
Honduras,HND,2016,YR2016,53.1,72.1978981788138,87.5766296386719,100,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,1990,YR1990,..,100,100,100,2.34471372087993,0,0,2278.666,1.07385629896274,28938,212194.685844
"Hong Kong SAR, China",HKG,1991,YR1991,..,100,100,100,2.30109371094097,0,0,2309.439,1.04143307803782,31807,221755.871664
"Hong Kong SAR, China",HKG,1992,YR1992,..,100,100,100,2.57353047299885,0,0,2288.672,0.888650755560115,34907,257544.596196
"Hong Kong SAR, China",HKG,1993,YR1993,..,..,100,100,2.40242465814841,0,0,2377.433,0.898034879432228,35950,264737.267388
"Hong Kong SAR, China",HKG,1994,YR1994,..,..,100,100,2.28751300968785,0,0,2315.845,0.805322432455894,26743,287567.42724
"Hong Kong SAR, China",HKG,1995,YR1995,..,..,100,100,2.22535666008823,0,0,2354.028,0.837325882876272,27916,281136.418704
"Hong Kong SAR, China",HKG,1996,YR1996,..,..,100,100,2.10366113775,0,0,2381.243,0.858603628375819,28442,277339.032972
"Hong Kong SAR, China",HKG,1997,YR1997,..,..,100,100,1.9252071923394,0,0,2367.426,0.842976092051361,28945,280841.416776
"Hong Kong SAR, China",HKG,1998,YR1998,..,..,100,100,2.67060738078577,0,0,2322.795,0.618445885468484,31417,375585.811884
"Hong Kong SAR, China",HKG,1999,YR1999,..,..,100,100,3.19426453107027,0,0,2342.808,0.525058260455463,29498,446199.62706
"Hong Kong SAR, China",HKG,2000,YR2000,..,..,100,100,2.5096740713233,0,0,2268.408,0.597431642066056,31331,379693.313892
"Hong Kong SAR, China",HKG,2001,YR2001,..,..,100,100,2.60121999072124,0,0,2283.397,0.602489701369498,32432,378993.53214
"Hong Kong SAR, China",HKG,2002,YR2002,..,..,100,100,2.37464227526725,0,0,2353.986,0.684346968283673,34314,343975.513752
"Hong Kong SAR, China",HKG,2003,YR2003,..,..,100,100,2.37051671311613,0,0,2350.009,0.696847292362608,35509,337234.430808
"Hong Kong SAR, China",HKG,2004,YR2004,..,..,100,100,2.0482738888132,0,0,2366.966,0.753486432151446,37132,314135.18532
"Hong Kong SAR, China",HKG,2005,YR2005,..,..,100,100,1.88708070996265,0,0,2345.194,0.759139399404365,38451,308927.978424
"Hong Kong SAR, China",HKG,2006,YR2006,..,..,100,100,1.85951195805638,1,0.00258953310718078,2362.981,0.744006616125817,38617,317602.148796
"Hong Kong SAR, China",HKG,2007,YR2007,..,..,100,100,1.87623124643548,1,0.00256726227151366,2288.597,0.70036949536219,38952,326769.942888
"Hong Kong SAR, China",HKG,2008,YR2008,..,..,100,100,1.80120998635755,1,0.00263199452545139,2394.081,0.723819906227447,37994,330756.446376
"Hong Kong SAR, China",HKG,2009,YR2009,..,..,100,100,1.9438260472687,1,0.00258184446968915,2368.227,0.649481504772347,38732,364633.478028
"Hong Kong SAR, China",HKG,2010,YR2010,..,..,100,100,1.6941603541589,93,0.242269518326517,2831.994,0.834900883759309,38387,339201.221976
"Hong Kong SAR, China",HKG,2011,YR2011,..,..,100,100,1.74474801123384,80,0.204561726500972,3773.038,1.06513591516639,39108,354230.661672
"Hong Kong SAR, China",HKG,2012,YR2012,..,..,100,100,1.65775133396636,91,0.234270414993307,2938.342,0.824365082078995,38844,356436.979668
"Hong Kong SAR, China",HKG,2013,YR2013,..,..,100,100,1.57363672692131,95,0.242606874712702,3232.712,0.901276843316087,39158,358681.355676
"Hong Kong SAR, China",HKG,2014,YR2014,..,..,100,100,1.55368581442317,106,0.265604249667995,3194.256,0.858141923107929,39902,372229.33806
"Hong Kong SAR, China",HKG,2015,YR2015,..,..,100,100,1.48808579269761,106,0.278727320536419,3173.745,0.852783452322141,38030,372163.061016
"Hong Kong SAR, China",HKG,2016,YR2016,..,..,100,100,..,..,..,..,..,..,..
Hungary,HUN,1990,YR1990,..,100,100,100,6.8383098540684,195,0.685750457166971,30597.28,3.85666956107032,28436,793360.165176
Hungary,HUN,1991,YR1991,..,100,100,100,7.39281733933212,218,0.727563995594567,32301.09,4.27666391039476,29963,755287.080696
Hungary,HUN,1992,YR1992,..,100,100,100,6.98967299030119,204,0.643837778128452,32282.81,4.88610314575562,31685,660706.682544
Hungary,HUN,1993,YR1993,..,100,100,100,7.19102045309471,205,0.622816345131399,33225.06,5.04623946091144,32915,658412.274276
Hungary,HUN,1994,YR1994,..,100,100,100,6.76544403995955,206,0.614650156646278,33321.97,5.10691846710907,33515,652486.82184
Hungary,HUN,1995,YR1995,..,100,100,100,6.92348813056257,219,0.643776824034335,35424.13,5.4175975751867,34018,653871.564072
Hungary,HUN,1996,YR1996,..,100,100,100,7.10153660021145,257,0.7324023938444,34875.57,5.14334397296244,35090,678071.896092
Hungary,HUN,1997,YR1997,..,100,100,100,6.73090474082186,269,0.759951408311439,34115.29,5.23053173000209,35397,652233.687912
Hungary,HUN,1998,YR1998,..,100,100,100,6.37998884001133,215,0.578112395805324,33951.1,5.18874780556344,37190,654321.645072
Hungary,HUN,1999,YR1999,..,100,100,100,6.13373660969966,246,0.650243180376401,34293.38,5.15847217091299,37832,664797.228012
Hungary,HUN,2000,YR2000,100,100,100,100,5.7693611114276,243,0.690517461851041,33821.81,5.16611184783921,35191,654685.980408
Hungary,HUN,2001,YR2001,100,100,100,100,5.68890411022362,257,0.705753123712756,35295.31,5.12112440510922,36415,689210.165736
Hungary,HUN,2002,YR2002,100,100,100,100,5.44560111938477,237,0.655474735182676,35727.87,5.16603321797137,36157,691591.95252
Hungary,HUN,2003,YR2003,100,100,100,100,5.35363396229048,336,0.98403865866159,36172.82,5.00912839391825,34145,722138.00796
Hungary,HUN,2004,YR2004,100,100,100,100,5.08863389275118,936,2.77678889284443,33044.11,4.62867422214622,33708,713900.102148
Hungary,HUN,2005,YR2005,100,100,100,100,5.15291928991047,1870,5.22989148674348,34523.68,4.66476895110957,35756,740094.104592
Hungary,HUN,2006,YR2006,100,100,100,100,4.92397729092979,1493,4.16352937895647,39121.05,5.36412863587077,35859,729308.572848
Hungary,HUN,2007,YR2007,100,100,100,100,4.79587484384099,1883,4.71221221221221,42289.62,6.14033259500628,39960,688718.719152
Hungary,HUN,2008,YR2008,100,100,100,100,4.70943075609815,2357,5.88881948782011,46802.49,6.75518941278625,40025,692837.567388
Hungary,HUN,2009,YR2009,100,100,100,100,4.72961417546563,2895,8.06227024618469,55963.03,8.39915478882437,35908,666293.590332
Hungary,HUN,2010,YR2010,100,100,100,100,4.85584450285492,3020,8.08113242888871,95413.92,13.4560288300338,37371,709079.336892
Hungary,HUN,2011,YR2011,100,100,100,100,4.63135494334102,2708,7.51825425469891,105025.6,14.7429917419872,36019,712376.441892
Hungary,HUN,2012,YR2012,100,100,100,100,4.43404002497334,2646,7.6396708531832,110845,16.4652046189581,34635,673207.546248
Hungary,HUN,2013,YR2013,100,100,100,100,4.16810401969492,2788,9.20314253647587,117369.9,17.1963887090332,30291,682526.441952
Hungary,HUN,2014,YR2014,100,100,100,100,4.21020414966735,3140,10.6831790963527,104209.4,15.6745498209192,29371,664831.852848
Hungary,HUN,2015,YR2015,100,100,100,100,4.31831150570238,3211,10.5826906598115,110073.3,15.559362050795,30342,707440.958316
Hungary,HUN,2016,YR2016,100,100,100,100,..,..,..,..,..,..,..
Iceland,ISL,1990,YR1990,..,100,100,100,12.9891858780225,4504,99.8669623059867,30460.41,54.6721549511554,4510,55714.668696
Iceland,ISL,1991,YR1991,..,100,100,100,11.9082705424457,4487,99.8442367601246,30144.68,54.7874237583985,4494,55021.167144
Iceland,ISL,1992,YR1992,..,100,100,100,12.016686426954,4540,99.8680158380994,30848.64,54.6332613142616,4546,56464.943256
Iceland,ISL,1993,YR1993,..,100,100,100,12.7455693530973,4722,99.8942246668077,31608.29,54.6595421181759,4727,57827.579184
Iceland,ISL,1994,YR1994,..,100,100,100,12.4747174633994,4775,99.8953974895397,32308.31,54.1375531203699,4780,59678.186652
Iceland,ISL,1995,YR1995,..,100,100,100,12.4711023641081,4972,99.8193133908854,33017.88,55.6507167055427,4981,59330.556648
Iceland,ISL,1996,YR1996,..,100,100,100,12.824112565413,5118,99.902400936951,32556.28,52.2531955456447,5123,62304.859368
Iceland,ISL,1997,YR1997,..,100,100,100,11.95680598079,5582,99.9283924095954,34402.49,54.8819563147358,5586,62684.518392
Iceland,ISL,1998,YR1998,..,100,100,100,11.9439366669341,6276,99.9203948415857,37294.58,57.2124456592265,6281,65186.131392
Iceland,ISL,1999,YR1999,..,100,100,100,12.8925204113619,7183,99.9304396215915,41009.76,59.8176763149088,7188,68557.928904
Iceland,ISL,2000,YR2000,100,100,100,100,13.7902122815459,7679,99.934929724102,43963.69,60.6604770617323,7684,72475.015248
Iceland,ISL,2001,YR2001,100,100,100,100,12.8583396323613,8029,99.9502054027138,45583.21,62.1193634766596,8033,73380.033936
Iceland,ISL,2002,YR2002,100,100,100,100,13.1775062692544,8410,99.9287072243346,47202.2,61.8431962472443,8416,76325.615208
Iceland,ISL,2003,YR2003,100,100,100,100,12.8273386162051,8494,99.9294117647059,47167.34,61.8816048183465,8500,76221.908172
Iceland,ISL,2004,YR2004,100,100,100,100,11.7267652961184,8619,99.9536124318683,48425.76,61.8069885493144,8623,78349.974876
Iceland,ISL,2005,YR2005,100,100,100,100,11.2443691043023,8681,99.9424361040755,49023.51,62.4655995724526,8686,78480.812376
Iceland,ISL,2006,YR2006,100,100,100,100,13.3654495887013,9926,99.9597180261833,53621.73,64.0158457529678,9930,83763.2142
Iceland,ISL,2007,YR2007,100,100,100,100,14.4975853949028,11974,99.9749519913167,61250.96,66.7515975965699,11977,91759.541652
Iceland,ISL,2008,YR2008,100,100,100,100,16.1413855362034,16465,99.9878544968725,77859.13,73.4615703076425,16467,105986.204316
Iceland,ISL,2009,YR2009,100,100,100,100,17.5709780362316,16832,99.9881192824047,79405.99,74.1238775545343,16834,107126.060616
Iceland,ISL,2010,YR2010,100,100,100,100,18.3194279689963,17057,99.9882759833519,79386.96,75.4196918406966,17059,105260.255064
Iceland,ISL,2011,YR2011,100,100,100,100,19.2179471651878,17209,99.9883795247226,80595.34,76.4508536593322,17211,105421.11192
Iceland,ISL,2012,YR2012,100,100,100,100,18.5398533491521,17546,99.9829050088324,84106.67,77.3446814179132,17549,108742.667832
Iceland,ISL,2013,YR2013,100,100,100,100,18.5742321066501,18111,99.9724000883197,85919.5,76.2194959459808,18116,112726.408032
Iceland,ISL,2014,YR2014,100,100,100,100,18.1057478442943,18120,99.9834464492634,87101,76.3388709815554,18122,114097.83624
Iceland,ISL,2015,YR2015,100,100,100,100,16.557495602537,18795,99.9787222724613,91392.87,77.029689205553,18799,118646.292024
Iceland,ISL,2016,YR2016,100,100,100,100,..,..,..,..,..,..,..
India,IND,1990,YR1990,..,29.7433535858626,43.291561126709,82.7758331298828,8.2915979089233,71688,24.4892939617124,5645860,58.652858348278,292732,9625890.636864
India,IND,1991,YR1991,..,31.5873365126957,44.9389953613281,83.3821182250977,8.54836655208097,72814,22.8074022101386,5724241,57.6047933357271,319256,9937091.461536
